C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_58_071.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_58_071.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_58_071.jpg, 0, 0, 0, 2.15453E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_58_182.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_58_182.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_58_182.jpg, 0, 0, 0, 2.118012E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_58_289.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_58_289.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_58_289.jpg, 0, 0, 0, 2.127586E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_58_396.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_58_396.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_58_396.jpg, 0, 0, 0, 2.230853E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_58_500.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_58_500.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_58_500.jpg, 0, 0, 0, 2.355026E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_58_610.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_58_610.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_58_610.jpg, 0, 0, 0, 2.11622E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_58_712.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_58_712.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_58_712.jpg, 0, 0, 0, 2.091549E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_58_813.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_58_813.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_58_813.jpg, 0, 0, 0, 2.129838E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_58_921.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_58_921.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_58_921.jpg, 0, 0, 0, 2.382044E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_59_029.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_59_029.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_59_029.jpg, 0, 0, 0, 2.13474E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_59_132.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_59_132.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_59_132.jpg, 0, 0, 0, 2.097536E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_59_235.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_59_235.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_59_235.jpg, 0, 0, 0, 2.136483E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_59_339.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_59_339.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_59_339.jpg, 0, 0, 0, 2.230836E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_59_446.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_59_446.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_59_446.jpg, 0, 0, 0, 2.307507E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_59_551.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_59_551.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_59_551.jpg, 0, 0, 0, 2.383105E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_59_654.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_59_654.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_59_654.jpg, 0, 0, 0, 2.465604E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_59_755.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_59_755.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_59_755.jpg, 0, 0, 0, 2.097446E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_59_856.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_59_856.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_59_856.jpg, 0, 0, 0, 2.099946E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_08_59_961.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_08_59_961.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_08_59_961.jpg, 0, 0, 0, 2.149906E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_00_067.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_00_067.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_00_067.jpg, 0, 0, 0, 2.274499E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_00_172.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_00_172.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_00_172.jpg, 0, 0, 0, 2.442315E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_00_279.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_00_279.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_00_279.jpg, 0, 0, 0, 2.145816E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_00_381.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_00_381.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_00_381.jpg, 0, 0, 0, 2.096834E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_00_486.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_00_486.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_00_486.jpg, 0, 0, 0, 2.139309E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_00_591.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_00_591.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_00_591.jpg, 0, 0, 0, 2.218799E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_00_694.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_00_694.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_00_694.jpg, 0, 0, 0, 2.277978E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_00_797.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_00_797.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_00_797.jpg, 0, 0, 0, 2.356987E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_00_904.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_00_904.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_00_904.jpg, 0, 0, 0, 2.445773E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_01_009.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_01_009.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_01_009.jpg, 0, 0, 0, 2.107191E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_01_113.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_01_113.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_01_113.jpg, 0, 0, 0, 2.099601E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_01_228.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_01_228.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_01_228.jpg, 0, 0, 0, 2.166696E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_01_330.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_01_330.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_01_330.jpg, 0, 0, 0, 2.290284E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_01_429.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_01_429.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_01_429.jpg, 0, 0, 0, 2.44909E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_01_536.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_01_536.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_01_536.jpg, 0, 0, 0, 2.116949E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_01_639.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_01_639.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_01_639.jpg, 0, 0, 0, 2.096953E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_01_741.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_01_741.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_01_741.jpg, 0, 0, 0, 2.126425E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_01_847.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_01_847.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_01_847.jpg, 0, 0, 0, 2.242758E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_01_949.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_01_949.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_01_949.jpg, 0, 0, 0, 2.411396E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_02_054.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_02_054.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_02_054.jpg, 0, 0, 0, 2.100904E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_02_161.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_02_161.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_02_161.jpg, 0, 0, 0, 2.105057E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_02_266.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_02_266.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_02_266.jpg, 0, 0, 0, 2.232819E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_02_374.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_02_374.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_02_374.jpg, 0, 0, 0, 2.291571E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_02_477.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_02_477.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_02_477.jpg, 0, 0, 0, 2.455324E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_02_580.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_02_580.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_02_580.jpg, 0, 0, 0, 2.120441E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_02_689.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_02_689.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_02_689.jpg, 0, 0, 0, 2.097957E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_02_791.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_02_791.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_02_791.jpg, 0, 0, 0, 2.139337E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_02_895.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_02_895.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_02_895.jpg, 0, 0, 0, 2.221499E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_03_000.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_03_000.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_03_000.jpg, 0, 0, 0, 2.319341E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_03_102.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_03_102.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_03_102.jpg, 0, 0, 0, 2.476349E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_03_205.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_03_205.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_03_205.jpg, 0, 0, 0, 2.095513E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_03_309.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_03_309.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_03_309.jpg, 0, 0, 0, 2.108537E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_03_415.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_03_415.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_03_415.jpg, 0, 0, 0, 2.190905E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_03_517.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_03_517.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_03_517.jpg, 0, 0, 0, 2.456768E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_03_625.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_03_625.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_03_625.jpg, 0, 0, 0, 2.234196E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_03_731.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_03_731.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_03_731.jpg, 0, 0, 0, 2.107789E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_03_834.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_03_834.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_03_834.jpg, 0, 0, 0, 2.097961E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_03_940.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_03_940.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_03_940.jpg, 0, 0, 0, 2.135494E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_04_045.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_04_045.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_04_045.jpg, 0, 0, 0, 2.270761E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_04_151.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_04_151.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_04_151.jpg, 0, 0, 0, 2.401738E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_04_252.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_04_252.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_04_252.jpg, 0, 0, 0, 2.107574E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_04_355.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_04_355.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_04_355.jpg, 0, 0, 0, 2.11347E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_04_464.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_04_464.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_04_464.jpg, 0, 0, 0, 2.13616E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_04_567.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_04_567.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_04_567.jpg, 0, 0, 0, 2.302063E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_04_675.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_04_675.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_04_675.jpg, 0, 0, 0, 2.502195E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_04_779.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_04_779.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_04_779.jpg, 0, 0, 0, 2.121052E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_04_879.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_04_879.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_04_879.jpg, 0, 0, 0, 2.100717E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_04_987.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_04_987.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_04_987.jpg, 0, 0, 0, 2.188366E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_05_092.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_05_092.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_05_092.jpg, 0, 0, 0, 2.305227E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_05_195.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_05_195.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_05_195.jpg, 0, 0, 0, 2.412639E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_05_296.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_05_296.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_05_296.jpg, 0, 0, 0, 2.1016E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_05_406.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_05_406.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_05_406.jpg, 0, 0, 0, 2.093375E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_05_512.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_05_512.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_05_512.jpg, 0, 0, 0, 2.223055E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_05_615.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_05_615.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_05_615.jpg, 0, 0, 0, 2.274696E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_05_720.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_05_720.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_05_720.jpg, 0, 0, 0, 2.137681E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_05_827.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_05_827.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_05_827.jpg, 0, 0, 0, 2.096548E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_05_930.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_05_930.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_05_930.jpg, 0, 0, 0, 2.135174E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_06_034.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_06_034.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_06_034.jpg, 0, 0, 0, 2.204289E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_06_143.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_06_143.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_06_143.jpg, 0, 0, 0, 2.277865E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_06_246.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_06_246.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_06_246.jpg, 0, 0, 0, 2.419899E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_06_350.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_06_350.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_06_350.jpg, 0, 0, 0, 2.097404E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_06_456.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_06_456.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_06_456.jpg, 0, 0, 0, 2.088947E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_06_565.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_06_565.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_06_565.jpg, 0, 0, 0, 2.18447E-05
C:\Users\asmaf\Desktop\Data\IMG\center_2020_07_05_20_09_06_674.jpg, C:\Users\asmaf\Desktop\Data\IMG\left_2020_07_05_20_09_06_674.jpg, C:\Users\asmaf\Desktop\Data\IMG\right_2020_07_05_20_09_06_674.jpg, 0, 0, 0, 2.329999E-05
